87.9893	-2.18345	0.783421	78.6696	0.677066	1.86125	189.725
32.6865	1.05414	2.06622	17.4871	-1.49256	-0.581128	95.1642
38.6656	2.52226	0.136745	18.4881	-0.865243	2.26855	86.5898
30.2982	-1.47433	1.13708	28.7228	1.89623	1.00196	58.7494
62.1992	0.618094	-1.73009	28.9755	-2.28614	-2.4419	89.7793
40.4357	1.58528	1.34625	29.2474	-1.43993	1.07922	69.2777
49.6776	2.29669	-2.34207	26.3632	-0.620676	-0.759661	95.8986
41.1775	-0.984	-0.808045	27.3305	-2.42525	-0.355797	46.8417
48.4099	1.6751	1.4467	15.9913	-1.27013	-0.543854	85.3854
53.1671	-0.88571	-1.51688	42.5338	1.70271	-1.89959	93.3078
30.292	3.0975	0.781702	9.2913	2.91148	-2.62486	89.1355
35.3094	3.0283	-1.96365	34.6675	0.107576	-0.38644	92.5628
43.8733	2.14661	-1.65591	33.0787	-1.20054	-0.358807	92.4546
35.6062	-0.968009	2.10966	34.9983	2.17424	0.700654	88.8595
34.1006	1.06995	-0.677161	32.0379	-1.78097	-0.586755	65.4777
69.9138	2.94832	0.499905	24.525	-0.348807	-0.486116	92.8638
40.0711	0.988302	1.71941	39.6713	-2.22386	0.644073	91.5047
75.7932	0.420195	2.28697	29.2762	-2.1204	1.90509	91.7914
48.5298	-2.77152	1.12808	26.3517	0.599949	-0.356396	91.7787
48.8297	3.12895	0.231694	30.6308	0.064288	-0.121398	78.5006
44.2734	0.95709	-2.01538	23.2961	-2.13823	-1.68844	65.0738
39.4023	-0.256448	-0.927067	31.8762	2.95658	0.440543	88.071
40.0231	-0.0559699	-1.1347	34.2606	-2.81133	0.217233	90.5251
31.2926	1.57115	0.480554	24.9187	-1.3945	2.59466	89.9323
43.6983	1.51871	-1.31425	23.9421	-1.68802	-2.51866	76.751
57.2598	0.727981	1.2013	32.989	-2.41311	1.8429	91.4352
50.7962	-2.84819	0.460579	39.8066	0.813997	0.153038	88.0063
43.8095	2.27838	-1.65777	18.8442	-2.30425	-1.43024	43.6769
36.6318	-0.801734	-1.8349	22.9663	1.03084	-2.41297	49.0622
52.642	1.09508	1.82743	36.9989	-1.84293	1.10143	93.7168
41.9202	2.93048	-0.327841	33.4719	-0.503704	-1.47967	87.006
41.4987	-0.760498	2.32723	32.1836	3.08641	0.809983	91.7417
38.3131	-2.65622	-1.03888	27.5868	0.512502	0.61623	88.5814
49.5432	-1.91073	-1.39365	39.6091	1.28062	-1.10272	89.509
44.694	-1.05679	2.00674	34.297	2.01536	1.96556	78.2732
46.5045	0.957853	-0.723104	37.5437	-2.18602	-1.5231	90.3441
28.1731	3.10532	-0.721159	23.521	-1.45943	-1.54797	44.7179
47.0475	-1.62333	-1.35863	45.4685	1.36475	-1.34139	92.2336
49.9059	-0.405306	-2.03953	39.4708	2.58915	-1.52907	91.4399
49.0694	-1.84392	1.84827	43.0995	1.96499	2.3748	90.2891
52.8814	0.633821	1.95224	36.0067	-2.19344	1.63934	87.2794
25.5282	-0.0851666	-0.507682	20.7133	-1.78463	2.35631	97.1387
51.2667	0.0832375	0.576609	30.9242	-2.84814	-0.514268	91.3948
55.9594	0.386086	1.11554	37.1279	-2.83287	0.743565	92.6768
40.0674	2.08512	0.354663	32.358	-0.631098	1.83588	91.428
53.5311	-0.127767	2.08115	42.2013	-2.78235	1.82336	93.0697
46.7963	0.454583	1.46526	28.1512	-3.06958	1.54727	71.3294
44.6489	-0.602075	2.46256	32.7344	-2.95331	1.18087	87.9084
32.4025	2.28273	-0.917795	12.8126	0.162774	2.02164	91.1264
53.9885	0.868742	1.48267	41.5055	-1.82289	1.12459	93.8489
43.3632	1.43343	1.85658	32.3838	-2.80218	0.343987	89.2835
73.4082	0.857461	-0.46773	20.3531	-1.92348	0.713368	90.1232
35.1229	-2.55874	-0.36869	34.3561	0.707405	-1.86117	89.6294
39.6832	2.41799	-1.50352	21.858	-0.606066	0.607844	94.8267
28.1146	-2.40618	-1.02322	26.2398	1.26532	0.77766	76.5623
40.5225	2.58634	0.805644	35.9465	-1.69001	-0.804246	93.8516
33.9799	1.6722	0.408182	20.6712	-1.59659	-1.87357	91.3476
37.3239	-0.809105	-0.620316	35.0454	2.32312	0.686898	88.3413
51.097	-1.28515	0.588929	39.7588	1.63582	0.406633	89.9746
33.0534	2.00234	0.725214	22.9356	-0.57027	-1.47973	90.7561
42.9118	-0.710022	-0.240476	38.6527	2.29424	0.479034	86.6012
66.7616	-1.40393	1.55146	30.0579	2.35873	0.817398	91.6959
46.2743	0.682007	0.669215	29.3181	-2.25818	-0.799739	94.1545
48.5633	-2.49729	0.739355	46.5197	0.573454	0.882987	95.2468
46.6876	0.498493	-1.88366	46.6752	-2.55586	-2.19554	94.4125
32.3584	-0.786493	-2.05283	28.7002	2.05726	-0.191774	88.8372
44.6199	-2.46633	-1.0438	38.5143	0.844602	-0.53094	85.3631
52.9778	-0.641068	-1.25504	31.8173	2.37107	-0.416657	89.2753
25.6703	0.0993205	0.490491	14.6648	2.4548	-0.602901	42.2091
42.4725	0.529475	-1.38235	36.3505	-2.38937	-0.696992	82.7848
78.775	0.948909	-0.607368	26.0315	-1.66558	-0.572053	87.4553
35.3266	2.32361	1.50792	27.1419	-0.496905	0.793168	65.1795
40.2855	0.157179	0.246616	26.775	3.05815	-1.53522	93.1915
40.3366	-1.87068	-0.515666	35.2559	1.30455	-1.72638	89.6593
31.1647	-1.75873	1.29236	11.0762	1.04013	-1.73253	88.1756
54.8331	1.68859	-1.6098	25.7245	-1.2013	-0.224646	93.3865
26.0838	0.769065	0.641394	17.1601	-2.24133	0.427511	42.4648
44.8046	-1.14524	-1.69231	39.66	2.09834	-0.788875	92.9571
46.3797	-2.39386	0.769783	43.542	1.45476	1.45738	90.0151
36.8904	0.670295	1.08853	27.018	-1.47966	0.770844	56.4436
52.1498	0.483181	0.973018	37.8462	-2.38088	0.804877	88.3152
61.4044	-0.366128	-0.663347	9.59192	0.577927	2.0418	90.3197
36.3499	-0.25878	-0.209139	28.9768	2.99487	0.242841	66.4746
83.9714	1.21425	-2.05352	26.8104	-1.17667	-2.44553	90.2524
42.24	3.01789	1.10282	15.434	0.01187	-1.19344	88.5196
44.0282	-0.167888	-2.01863	31.8614	3.01804	-1.16972	81.7407
43.4402	-1.37807	-0.383365	41.0603	1.70359	0.421233	91.3599
47.8914	-1.24613	-1.69129	35.3583	1.67017	-1.95825	82.5181
42.6277	0.285494	1.3618	38.6619	-2.89415	1.81477	83.2698
58.811	2.70179	-1.6878	33.8305	-1.17789	-2.44308	90.0713
56.047	2.14697	0.356376	31.5402	-1.02369	-0.370456	89.6947
46.6731	-0.899166	1.34319	11.1189	-0.343738	-1.6395	96.8969
30.6031	-2.00534	0.840231	27.1251	1.47508	-1.23051	90.8506
33.1006	1.70614	-1.01787	22.7421	-1.77841	1.16788	90.5549
40.6068	0.843456	2.23697	36.5321	-2.30909	1.09726	89.8799
54.4173	0.166233	-0.696103	21.3778	2.70912	-2.36723	91.2548
43.2513	0.712987	0.663059	38.1228	-1.98084	1.71426	90.92
33.8146	0.969571	-2.35314	30.4647	-1.8193	-0.596213	89.8919
45.2905	-0.71839	0.211233	42.1337	2.3361	0.645862	89.3573
64.1712	0.774242	-1.27354	30.1054	-2.91617	-0.647493	89.1199
42.2163	-1.74713	1.38861	37.9764	1.30525	0.478449	88.4448
31.3896	-0.362574	1.14266	22.5686	2.0034	-1.20778	92.2528
45.3566	2.39599	-1.40489	43.6318	-0.310591	-1.82954	88.9359
46.8664	1.57326	0.774196	38.5046	-2.04678	1.71726	92.4147
43.2051	3.09246	-1.15564	42.7816	-0.14477	-1.75932	89.8384
27.0789	1.01409	-2.20543	26.7641	-1.94552	-0.407727	76.9416
31.1046	-2.00932	-1.68921	27.6995	1.32243	-0.434728	70.4171
33.0283	2.98319	2.10943	30.0808	0.40542	0.198568	92.4207
32.6639	-0.104819	-1.72686	12.3711	2.72562	-1.09551	41.7618
43.2578	-0.532854	1.31331	29.5314	2.7849	-0.107337	90.0688
33.4492	0.304934	-2.34056	28.6746	2.96435	-0.3652	93.5271
30.997	2.93592	-0.255609	21.0907	-1.02185	-2.68076	91.3424
48.8214	0.199178	-0.0662671	30.5437	-2.87725	-1.20302	90.011
57.7687	-3.06514	0.220631	37.5729	0.264446	-1.23345	118.586
43.7156	2.50012	-0.314835	26.4155	-0.562901	-0.0370249	68.5686
58.9899	2.50854	-0.833337	15.3343	0.171351	1.17127	89.9518
47.4211	2.16845	1.57441	38.1265	-0.419942	2.36489	88.7835
52.3797	2.0981	1.46397	37.145	-1.4339	0.54737	96.136
46.6382	0.2281	1.54402	45.6667	-2.79323	1.28112	92.933
44.0984	-0.33796	0.144723	41.681	2.69294	-0.0391614	85.9772
36.3465	0.917022	-2.45326	20.1909	-2.17901	-0.380335	85.9731
46.8094	-1.84525	1.37165	31.2148	1.45479	0.345722	86.5192
41.456	-0.557893	1.01095	27.1242	2.89009	-0.521262	87.1298
50.9399	0.157073	1.97347	41.0125	2.88942	2.59845	94.0988
38.9597	-0.451933	-0.332612	35.2098	2.71672	1.11069	94.2094
38.0292	-2.40764	-2.20613	32.2523	0.772034	-1.00963	82.9458
39.7658	1.62848	-0.101433	38.742	-1.48274	1.00219	90.7513
35.5049	-1.30775	0.400526	29.4237	0.968443	-0.949145	75.1931
38.3695	0.592519	-0.715772	37.5108	-2.40143	-1.9218	89.9196
51.3861	-1.91164	-0.437385	24.2626	1.5031	1.03219	90.0447
46.0316	-0.647051	1.51632	44.4406	2.14141	1.18713	90.299
27.5421	-0.91101	0.0905626	26.5005	2.04619	2.43392	95.434
43.4314	-2.39751	0.744151	42.3843	1.35065	0.954716	82.3916
51.2116	2.45291	0.433484	33.5061	-0.977264	0.833367	83.6645
74.8658	-0.354577	0.0388872	24.6306	1.37041	1.43767	92.1428
48.1982	1.62188	-1.71475	36.1991	-1.04623	-1.52089	81.6137
72.1427	2.19821	2.29812	26.4915	-1.3904	2.08539	85.7666
37.6047	1.69394	-1.48981	33.8208	-1.14494	0.0153403	91.8677
55.2564	-1.9202	2.09551	22.5397	1.34321	0.634544	90.1639
62.2517	2.747	-1.01798	33.5347	-0.192904	-1.75693	97.2546
46.3818	2.54775	0.548144	44.0254	-0.789617	0.578061	89.954
60.033	3.07408	-0.38299	23.0997	-0.504411	1.01979	92.1584
50.2547	-1.84071	2.22892	39.2029	1.15162	1.67056	92.0167
41.3636	-2.04904	-0.0931805	36.1919	0.977504	-1.48272	96.7206
55.976	2.92893	2.08987	11.1198	-0.897793	0.665035	60.8381
48.4819	-1.67547	-0.776502	32.9729	1.80767	-0.456395	79.8429
58.4142	-0.0922558	1.07338	58.3489	2.9554	1.13547	116.691
43.9316	2.8124	-0.557732	41.4394	-0.421558	0.215528	91.7079
32.0255	-2.16853	-1.52743	11.2811	1.33712	-2.665	43.7943
54.1152	0.167138	-1.29579	35.1495	-2.78711	-1.69354	88.5824
42.1431	2.67495	-0.390764	34.7166	-1.35965	0.909865	87.2076
36.2417	0.231546	0.936114	32.1218	-2.31622	-0.766225	92.3542
51.351	-1.96556	-0.587097	37.249	1.30364	-0.011092	90.9525
27.3982	-0.08666	-1.16506	23.802	2.29724	-1.03002	47.5775
55.4358	-0.841974	-0.462443	24.8277	2.96699	0.880828	88.2884
77.0803	-0.902292	1.95541	30.8542	1.71602	2.35412	96.227
49.2849	0.31838	-1.3351	37.751	-2.81341	-1.13422	86.7028
42.9302	-1.97164	0.436873	27.3502	-0.324712	2.29535	88.8405
122.079	1.06023	2.40012	107.991	-2.04185	2.6077	230.831
57.6129	-2.11268	1.41357	50.2495	2.06586	1.70446	94.7786
38.3195	1.77205	-1.18505	8.04581	-0.953547	1.07641	59.6244
25.7596	-1.97571	-2.35617	21.5563	0.243063	0.0147534	81.6563
37.9755	2.03053	-0.643505	23.7497	-1.35598	-2.5012	87.5842
60.1807	1.5826	1.51941	35.9132	-1.86267	1.19283	93.166
28.3892	-1.00893	1.91603	26.3717	2.3371	-0.203413	88.2604
76.3978	-2.29096	-0.517967	28.6249	0.52225	-0.446582	92.3307
29.0416	1.60724	-2.2891	28.2981	-1.67994	-0.248632	89.7569
47.41	1.24998	0.151504	41.6419	-1.86118	-1.18699	109.512
35.003	-3.13422	1.57396	26.1757	-0.343787	-0.369988	90.845
48.471	-0.92531	-0.224912	33.5212	2.21709	0.903046	93.7824
38.533	-1.57827	-0.220072	8.08287	0.842541	-1.54407	41.4904
43.63	-2.19209	-0.792366	41.3385	0.965412	-0.197724	88.717
30.6187	-2.86416	-1.71765	18.266	0.441348	-2.57092	51.5231
33.0564	-2.29204	1.56018	27.5701	0.724555	-0.505964	95.4912
29.2841	2.24665	-2.21496	27.3753	-0.316804	-1.48061	58.2938
39.3489	-1.41651	0.999447	31.7794	1.82823	-0.0304818	80.2283
31.1352	3.11934	-1.33125	22.7137	-1.2402	-1.12443	43.9718
40.8322	-2.3657	-1.54829	40.2864	0.783675	-1.78295	81.675
47.0523	2.34196	-0.17312	43.722	-0.558127	-0.51607	91.3993
39.5096	0.211345	2.34695	35.6903	-3.0525	2.45394	75.0703
66.196	-0.541915	-0.0228754	29.6405	3.03813	0.344118	88.0022
39.5316	1.60998	0.604131	22.5053	-1.43512	2.66122	94.047
59.6968	1.78617	0.167674	34.1045	-1.04056	0.101398	89.1767
44.0766	2.28608	2.482	41.3538	-1.19426	2.02622	86.4235
57.8568	1.02037	-0.277405	25.5754	-2.03016	0.910086	90.8307
44.4073	0.060683	-0.327553	44.0164	2.87394	-1.11209	94.2117
39.6858	-0.293765	1.15264	20.4582	2.27725	-0.805714	85.0621
44.7421	-1.45417	0.706417	42.6259	1.61867	0.163461	90.531
41.4202	0.488938	-1.05113	24.1115	-2.12664	0.512411	81.8904
35.9409	0.656831	-2.21833	28.699	-2.26668	-0.407569	92.1425
55.8871	0.204145	1.32351	23.8599	-2.23144	-0.209719	92.1698
47.5505	2.34503	-1.12379	37.8011	-1.29812	-0.107517	93.6425
56.6289	-1.59315	-1.02215	43.5415	0.68145	-0.723025	91.3505
32.3213	-0.316504	0.541325	28.0564	2.72878	-1.19545	84.3489
53.9942	-0.150813	-1.74693	37.8969	2.80809	-1.49425	90.8189
37.5356	0.451022	-0.144866	28.9296	-2.63345	1.11047	79.2974
45.0938	-3.02297	1.13944	40.6456	-0.0962752	0.724731	86.9879
53.2623	1.73965	-0.363673	20.6136	-1.90278	-0.694714	65.1416
37.9904	-2.65564	1.73922	34.4264	0.722388	2.37272	75.5075
63.8217	-0.966757	-0.944128	28.3344	2.64243	2.40143	233.681
38.9877	0.376292	-1.22176	26.4923	-3.1403	0.477462	88.0938
46.0666	2.1336	-0.457506	35.7263	-1.24236	-1.26318	87.2956
52.9805	0.159593	0.909889	43.8404	-3.01305	1.24949	97.7699
38.6495	2.76381	-1.44435	22.9776	0.333315	-0.385936	64.9083
51.8768	1.89857	2.19815	38.1547	-1.43604	1.88093	89.6923
47.4932	2.26399	-0.760909	39.2908	-1.00667	-1.29514	89.3224
41.121	-0.156085	-0.747889	37.8534	-3.11801	0.337171	90.5307
39.9072	2.37595	2.26579	18.0018	-1.92452	0.0528963	84.9798
52.682	-3.12473	0.457284	46.1395	0.763632	0.545241	91.913
60.8672	-2.94093	1.37409	49.5806	-0.150726	1.26041	108.359
54.2554	0.854035	1.17063	36.7467	-2.70344	1.10097	87.4335
36.7962	-2.07099	1.55155	36.5008	0.906465	1.35897	73.3909
75.4783	-2.99298	-1.78066	25.6086	0.147011	-1.47863	88.9338
42.2652	0.309651	-1.39659	41.0324	-3.03808	-2.10916	88.2156
44.4825	-0.068098	-2.04166	44.1463	2.71704	-0.968013	100.487
42.2522	1.02784	-1.25423	32.4092	-2.75552	-0.274348	79.7244
64.9189	1.73703	-1.86535	11.6761	-1.56615	-0.915875	61.225
41.2337	-0.457254	-0.582881	25.7438	2.89995	-2.09592	84.4243
29.7749	0.599711	-2.30538	27.773	-2.5927	-0.346705	87.3575
38.4839	-3.00154	0.266334	31.4672	0.299725	1.87104	93.0635
41.7621	-1.40396	0.355247	40.744	1.27854	-0.6464	91.1515
41.3953	0.499601	2.33236	31.4886	-2.66579	0.99837	88.8697
52.5616	-0.0135656	-0.429958	36.53	-2.79738	0.504756	96.1272
48.614	-2.59967	-0.948776	33.0107	1.05487	0.0854411	88.7756
43.8069	2.56459	-0.447706	23.9366	-0.460445	-2.03954	86.301
57.5187	-0.940718	1.86807	38.1526	2.09037	2.10416	94.2022
42.2041	-0.780328	-1.23679	32.6766	2.70141	0.333485	97.5583
73.8215	-2.74261	2.01852	32.9427	1.18168	1.96261	91.2132
41.7472	-2.48307	0.552079	33.0189	-0.131428	2.08931	92.9999
41.8349	0.909106	2.5175	41.369	-2.5187	2.14777	83.7924
39.1138	-1.39171	-1.39794	33.0907	1.6044	0.102496	93.0222
48.4981	2.5327	-1.23325	40.7924	-0.82334	-0.628455	92.5676
55.4878	0.582246	2.3755	34.4736	-2.09079	1.82409	88.5192
44.5947	-1.1441	-1.97652	41.975	2.0026	-1.30561	91.4444
51.8679	2.94745	1.81689	51.1978	-1.19007	1.59838	91.2473
48.923	0.692438	-1.77037	20.6607	-2.37034	-2.22083	65.1571
46.5038	-1.85969	1.01125	25.6643	2.44795	-0.666333	86.8977
43.907	-0.782409	-1.27179	25.834	1.9809	0.371993	90.5374
37.0838	-1.09014	-0.270549	18.965	0.710977	2.13366	90.3875
52.142	3.0893	0.453216	36.4156	-0.0303433	0.958908	89.9456
52.0307	-2.42095	0.413858	18.901	0.764997	-1.49277	93.4339
36.3607	-2.56141	-0.981661	34.7382	1.01791	-2.43557	89.3812
49.0979	0.647235	1.00488	35.2202	-1.80419	0.132875	86.7514
57.1371	0.590166	0.77978	36.0277	-2.58225	0.841841	90.7747
35.5294	2.22481	2.09173	23.5503	-1.38571	1.04035	64.6498
37.5561	-2.50217	-1.55323	27.9558	0.920554	0.432395	99.0388
49.2585	2.81324	-0.701807	42.5434	0.0887355	-0.585578	89.7303
60.9528	-1.07334	-0.595672	17.348	0.687235	-2.51252	88.0019
36.8494	2.45947	1.25606	34.2648	-0.414613	2.61573	87.6211
31.2098	-2.4176	-1.73933	19.859	0.766845	0.149062	73.6771
37.9483	1.76574	-1.02788	36.9673	-1.46083	0.177669	88.8779
46.54	-2.19904	1.44198	39.4602	1.22301	2.02158	88.5257
33.9712	0.609776	-0.809527	32.851	-1.23727	-1.56874	59.2916
63.7955	0.828926	-0.112788	35.1175	-1.79738	-0.23156	91.7125
51.2663	-0.439591	-0.646679	32.1147	-3.07662	0.385583	89.9503
58.6254	2.06363	1.83872	35.053	-0.914677	1.32258	93.4078
46.9024	0.0912318	1.46452	41.0273	-3.02316	1.99041	90.7759
47.1701	1.22991	-0.022463	33.3029	-1.67667	-0.808757	84.9678
33.7987	2.74147	0.925988	11.9281	-0.66803	1.31665	40.5729
44.8197	-2.30375	-2.46405	35.3186	1.10285	-1.9214	81.8477
45.2517	0.11304	-0.861994	40.2323	-3.07405	-1.60007	91.193
68.4178	0.370459	-0.327741	29.956	-3.05481	-0.73941	91.578
38.511	2.10255	-0.805157	37.8091	-0.578694	-2.05427	90.0233
40.6492	-1.54994	-0.680286	37.6127	1.29099	-1.8033	90.1005
41.5078	-0.799425	-2.15896	30.58	2.44671	-0.651847	92.3862
53.1307	-0.821817	-2.45589	49.7845	2.00059	-1.90887	105.473
35.4337	1.77077	-0.117663	33.0342	-1.20318	-1.75924	92.6213
64.5759	-0.762131	-0.208946	37.7055	2.7676	0.71114	107.648
43.6182	-1.57348	-1.8492	26.195	1.61717	-2.28369	69.1858
59.7365	-1.44072	1.08945	23.2421	2.44165	-0.384213	91.8034
34.402	-2.91913	1.45924	14.6211	-0.117981	1.06971	45.0725
55.1601	0.364825	1.67832	34.6811	-2.37836	2.09975	87.7337
42.8703	2.86149	1.37356	39.9207	-0.338157	0.374198	93.2533
39.6481	0.908514	0.164229	34.7956	-2.15825	-0.910721	85.2306
57.9055	0.984217	1.31894	41.2869	-0.781651	2.42589	94.6012
29.7693	1.75762	-0.273504	26.048	-1.04114	1.72878	85.4876
39.2109	1.10935	-0.661982	38.7539	-1.9471	-1.47225	84.3844
49.2931	3.11055	-1.81239	38.9013	-0.328305	-1.70074	86.7525
52.7681	-0.67934	0.586459	25.388	-2.34163	0.0873776	57.1388
40.6279	-2.81849	-1.17846	33.7514	0.0341814	-0.211707	82.1942
44.9152	-0.741937	2.00307	44.8741	2.39057	2.15167	90.0363
59.3847	1.55418	0.379594	32.454	-1.40498	-0.258622	91.9628
44.5334	0.502062	-1.01771	35.7063	-2.37985	-0.410395	82.8167
100.795	-1.84794	0.40821	21.6406	0.370648	0.45821	83.6687
50.9793	-1.22786	1.20262	48.1571	1.56251	1.00098	98.084
27.8959	0.41682	1.67694	20.7927	-1.4969	-0.136473	63.5691
31.124	-2.2547	0.241686	23.5266	0.198735	2.26128	82.1339
44.0404	1.13587	0.89762	43.8338	-1.8679	1.51039	91.8316
44.5932	-1.50327	-0.556226	36.2278	1.5887	0.60221	94.2317
56.0618	-1.57858	0.122273	40.6372	1.3257	0.303201	95.1833
50.6572	-0.684895	1.13691	40.7341	2.35234	0.582817	94.2409
58.5138	1.78384	2.16874	43.8616	-0.792031	1.92	98.1118
42.1823	2.36834	-1.60013	41.1635	-0.49842	-0.875816	88.1285
51.4596	2.23004	0.165902	43.3258	-0.390749	0.50977	92.6993
46.4165	-1.71959	0.366945	43.673	1.39347	0.508906	90.2655
40.4702	-2.3179	2.31502	34.1548	0.783501	1.01676	90.5687
46.2421	2.10032	-0.0524726	38.5033	-0.701822	-0.91823	91.3164
48.0362	-0.86274	1.46251	29.5245	2.54507	0.298815	87.8658
46.005	-1.31057	-0.327349	25.4873	2.09725	-2.01264	93.8327
36.8354	-2.43516	-1.05977	23.8897	0.175623	0.73957	83.567
69.9151	-0.945543	-1.3036	29.5376	2.42013	-0.78146	93.4515
48.2482	2.62852	1.59122	25.5457	-0.235692	0.230392	86.5627
39.593	2.24602	1.5381	28.0513	-0.796601	1.85518	67.4112
36.2806	-0.762084	-0.983896	34.1828	1.97035	0.553375	91.1665
36.2971	0.992404	-0.151164	33.2512	-1.68601	0.480419	71.2111
49.254	2.0367	-1.95276	41.3965	-0.883864	-1.8448	89.8909
35.4862	-2.4262	1.39705	24.6004	-0.14896	-0.45079	82.5281
38.1364	-1.84302	-2.20018	33.9497	1.02826	-0.68783	93.0343
33.0426	-2.9942	1.23529	21.0218	0.239367	-1.06573	91.5869
28.1374	2.55777	-2.44403	17.0236	-0.97612	-1.85643	44.8712
31.8028	1.30176	0.452364	30.6475	-1.64068	2.18478	87.1455
35.8015	-0.863616	0.674673	14.1034	1.9979	0.237982	45.587
33.1356	0.651648	0.108252	26.7839	-1.95196	-1.96179	93.112
35.6807	-2.59344	-1.69026	18.8594	-0.288533	0.957691	102.246
73.6745	-2.83135	0.613948	35.8997	1.39024	0.0713749	92.6333
50.9848	0.536246	1.9361	36.3975	-2.6451	2.24089	87.1416
28.2864	-1.85792	1.70261	25.8207	1.62891	-0.417707	86.8849
27.958	3.07046	-1.38224	10.5123	0.121118	1.93857	93.4005
42.8993	3.0804	-1.66328	40.3498	0.0731052	-0.767583	91.525
72.4172	0.977008	0.289982	30.9042	-2.0218	1.15305	103.342
45.0191	-2.95053	1.90313	38.5527	0.183911	1.32887	86.779
50.8894	-1.29139	1.30977	39.5749	2.43004	0.766696	89.4769
50.8087	0.940924	-0.32413	42.4208	-2.55414	0.11593	93.6965
48.8078	0.60769	1.35772	47.4864	-2.10626	1.92932	98.1402
45.6282	2.30725	-0.545223	43.4437	-0.675548	0.52352	101.819
48.4181	2.04921	-0.668088	39.8343	-0.925626	0.163031	95.2472
44.8475	-0.156533	0.0615993	41.751	3.01402	-0.523911	90.2697
52.4956	-0.401699	-0.779639	34.356	2.98444	-0.163498	88.3937
109.268	1.0356	0.312732	63.1371	-2.307	0.662742	167.844
42.5475	-1.05772	-0.545883	15.6944	1.81172	1.67368	86.6283
37.2921	0.824024	-2.42087	11.7425	-0.96687	-0.136268	67.3558
53.4255	-0.249519	-1.40632	47.8484	2.07036	-1.36786	92.7253
32.9057	1.14768	0.569039	21.8214	-1.69693	-1.66348	90.2487
28.0909	-0.340925	1.9043	21.417	1.72005	-0.669897	92.2285
46.1512	-1.7985	0.123398	39.9944	1.06751	0.480273	86.4953
38.4987	0.574365	1.6546	21.7968	-2.72404	-0.365605	89.9781
26.6745	-1.74743	0.0729362	25.057	2.18761	-2.30313	90.516
53.3907	1.93458	1.88114	37.6549	-1.27316	2.18245	90.6466
39.5795	-1.24019	-2.00388	35.7605	1.73637	-0.495544	97.4778
39.3125	0.47626	-2.62104	29.0137	-2.51139	-2.35263	67.9566
38.6712	2.64981	-2.32658	34.0164	-0.61293	-0.877796	92.3131
29.1862	-0.144032	0.114456	20.0409	-2.51636	0.33191	45.1447
30.8024	1.26713	-1.3904	19.0554	-1.58938	0.754066	78.7806
48.0952	-2.89902	1.19373	45.5954	-0.462807	0.564823	92.8515
65.536	2.47787	1.61706	34.8107	-1.09621	1.86036	94.0266
58.4149	1.60395	1.08242	26.4901	-2.02525	2.3289	92.5263
36.0798	-2.09524	-1.64435	14.3433	0.580174	1.1543	97.2354
